id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
45818566,912958,Kush,Bernal Heights,37.74436,-122.41927,Private room,70,3,4,1,0,3
48017416,25550326,Annaliese,Bernal Heights,37.73458,-122.41779,Entire home/apt,200,30,6,1,76,4
47184559,177435672,Mandy,Financial District,37.79068,-122.39046,Entire home/apt,150,30,2,1,227,1
47216046,217728,Izak,Mission,37.76895,-122.41845,Entire home/apt,195,30,3,1,156,2
46492709,6763925,Araceli,Haight Ashbury,37.76447,-122.45247,Entire home/apt,103,30,0,9,310,0
46497687,6557046,Max,Outer Richmond,37.77548,-122.49143,Entire home/apt,152,2,47,1,67,41
47325832,107434423,Blueground,South of Market,37.7808,-122.41183,Entire home/apt,160,31,1,138,348,1
47394310,150732464,Salman,Nob Hill,37.79389,-122.41949,Entire home/apt,56,30,7,7,17,3
47403311,248285981,The Landing,Potrero Hill,37.75725,-122.39364,Entire home/apt,125,30,5,9,297,3
48019016,157999191,Berlin,Marina,37.80101,-122.4325,Private room,72,30,8,24,183,3
46505086,44172059,Ludmela,Outer Richmond,37.7808,-122.50004,Entire home/apt,130,1,174,1,248,78
48033302,325755259,Miko,Outer Sunset,37.76141,-122.4897,Private room,50,30,2,4,130,1
48043930,20704144,William,Russian Hill,37.80634,-122.42153,Entire home/apt,200,2,12,20,1,11
46505554,4873926,Katherine & Philip,Marina,37.79757,-122.42562,Entire home/apt,274,30,6,2,157,1
46509101,1433031,Patti,West of Twin Peaks,37.74068,-122.46144,Private room,50,30,0,1,0,0
46512891,369884091,Sally,Outer Sunset,37.75134,-122.50476,Private room,82,2,99,3,338,51
48047294,151148,Rebecca,Outer Sunset,37.75058,-122.48564,Entire home/apt,189,4,15,1,57,13
47475692,371841329,Beth,South of Market,37.77317,-122.41463,Entire home/apt,155,30,0,14,47,0
47486385,22541573,Ken,South of Market,37.77562,-122.41805,Entire home/apt,289,30,1,17,329,0
46527097,129904961,Galina,Outer Richmond,37.77873,-122.48769,Entire home/apt,120,30,3,5,130,1
47496005,54784388,Nancy,Haight Ashbury,37.76706,-122.45157,Entire home/apt,140,30,9,1,13,5
47510088,932502,Grainger & Mari,West of Twin Peaks,37.74491,-122.45581,Entire home/apt,248,4,2,1,102,1
47520769,371841329,Beth,South of Market,37.77629,-122.4092,Entire home/apt,115,30,4,14,56,2
47533202,5678214,Glenn,Mission,37.749,-122.42422,Entire home/apt,110,30,2,2,363,1
47550223,203065170,Serhan,Noe Valley,37.74877,-122.43316,Private room,64,30,4,14,0,1
48047926,159391934,Kalven,Downtown/Civic Center,37.78863,-122.40962,Private room,161,2,40,5,5,24
46549103,918385,Helen,Ocean View,37.71419,-122.46089,Entire home/apt,385,2,52,1,249,33
47578229,252936239,Amy,Downtown/Civic Center,37.78017,-122.41871,Entire home/apt,126,30,0,1,158,0
48056327,26754480,Tim,Glen Park,37.74198,-122.426,Entire home/apt,149,30,6,1,364,4
48061960,9315569,Maria,Nob Hill,37.79042,-122.4168,Entire home/apt,75,30,8,1,22,5
46601963,22541573,Ken,Financial District,37.78628,-122.40077,Entire home/apt,295,30,1,17,331,0
46617563,22541573,Ken,Financial District,37.78789,-122.4024,Entire home/apt,280,30,3,17,329,0
46640594,27236449,Tim,West of Twin Peaks,37.73877,-122.44778,Entire home/apt,300,10,26,1,222,12
48070225,109191440,Rebecca,Mission,37.75295,-122.42071,Entire home/apt,400,14,7,1,358,0
48076259,14059100,Ani,South of Market,37.78536,-122.39508,Entire home/apt,240,30,3,1,282,2
48082869,96117,Annette,Bayview,37.7372,-122.38801,Entire home/apt,249,2,5,2,0,5
46652698,2060012,Ari,Western Addition,37.77225,-122.42876,Private room,80,30,5,15,275,0
48584558,391966955,John,Mission,37.7523,-122.41912,Entire home/apt,145,30,1,1,0,1
47586424,206056863,Justin,Castro/Upper Market,37.75975,-122.44625,Entire home/apt,215,2,47,1,39,31
47703231,61152170,Tavahn,Inner Sunset,37.76511,-122.47123,Entire home/apt,300,30,1,1,363,1
48091419,387801231,Coleman,Western Addition,37.788857,-122.431938,Entire home/apt,115,30,12,5,89,8
48097528,34007109,Vicky,Castro/Upper Market,37.76374,-122.43792,Entire home/apt,135,30,4,3,215,2
48101533,107434423,Blueground,South of Market,37.782342,-122.388737,Entire home/apt,256,31,0,138,343,0
48109019,62402454,Saibal,Marina,37.8029,-122.42625,Entire home/apt,299,7,12,1,1,7
48592681,41571574,Stefan,Western Addition,37.77798,-122.44482,Entire home/apt,190,30,5,1,39,1
48110320,387962998,David,West of Twin Peaks,37.73508,-122.46109,Entire home/apt,475,5,5,1,40,2
48111367,10538570,Anna,West of Twin Peaks,37.73595,-122.45427,Private room,69,1,39,4,269,20
48124606,694377,Beatrice,Nob Hill,37.7957,-122.41361,Entire home/apt,120,30,5,16,216,2
48149914,253554260,Ken,Inner Richmond,37.78214,-122.47809,Entire home/apt,122,5,11,1,192,7
48161642,3115661,Joe,Nob Hill,37.79295,-122.42244,Entire home/apt,283,30,9,1,32,3
47705504,384297401,Sophia & Tyler,Castro/Upper Market,37.7621,-122.43123,Entire home/apt,206,1,194,1,131,89
47708045,151524034,Marc,Mission,37.75014,-122.41809,Entire home/apt,110,30,5,2,324,3
47732438,375082226,Yu Chang,Lakeshore,37.71574,-122.47371,Private room,80,30,2,4,309,0
47732862,371841329,Beth,South of Market,37.77538,-122.41477,Entire home/apt,145,30,3,14,34,1
47735735,371841329,Beth,South of Market,37.77473,-122.41672,Entire home/apt,120,30,1,14,0,0
47736139,13640787,Bethany,Western Addition,37.78362,-122.43516,Entire home/apt,145,30,1,1,0,1
47748204,694377,Beatrice,Nob Hill,37.79384,-122.41409,Entire home/apt,100,30,7,16,265,4
47804599,137211962,Jing,Inner Sunset,37.76148,-122.47514,Private room,35,30,2,6,211,0
47820287,2022946,Sarah,Haight Ashbury,37.76542,-122.44781,Entire home/apt,200,30,0,1,0,0
47857629,41630936,Ryan,Ocean View,37.71957,-122.45192,Private room,117,3,29,1,246,8
48624676,9790104,Anita,South of Market,37.77745,-122.41274,Entire home/apt,150,30,10,1,342,6
47863424,100428075,Sam,Financial District,37.79614,-122.39688,Entire home/apt,150,30,1,3,365,0
47871031,385878161,Sally,Outer Richmond,37.77572,-122.49473,Entire home/apt,400,3,81,1,125,34
47873934,202536938,Kaleen,Haight Ashbury,37.77513,-122.44428,Entire home/apt,171,30,5,4,8,2
48184357,271092127,Robert,South of Market,37.78749,-122.39048,Entire home/apt,145,30,8,1,67,3
48624853,392255418,Lidia,Inner Sunset,37.75663,-122.46631,Entire home/apt,150,30,1,1,211,0
47877041,107434423,Blueground,South of Market,37.782342,-122.388737,Entire home/apt,155,31,0,138,351,0
47877053,107434423,Blueground,South of Market,37.782342,-122.388737,Entire home/apt,274,31,0,138,140,0
47877069,107434423,Blueground,South of Market,37.782342,-122.388737,Entire home/apt,204,31,0,138,308,0
47889278,100428075,Sam,Financial District,37.79611,-122.39661,Entire home/apt,150,31,0,3,365,0
47918191,107434423,Blueground,Nob Hill,37.790598,-122.410225,Entire home/apt,346,31,0,138,0,0
47918217,107434423,Blueground,Nob Hill,37.790598,-122.410225,Entire home/apt,297,31,0,138,0,0
47918229,107434423,Blueground,Marina,37.80366,-122.44518,Entire home/apt,259,31,0,138,159,0
47924635,39759525,Maria,Castro/Upper Market,37.75662,-122.43157,Entire home/apt,140,2,122,3,46,54
48626824,24949211,Ed,Potrero Hill,37.76035,-122.40338,Entire home/apt,169,30,3,3,146,1
48187997,37894891,Mark,Mission,37.75407,-122.41528,Entire home/apt,186,30,1,1,326,1
48197124,253059,Marie,Mission,37.76642,-122.40837,Private room,182,30,0,3,116,0
48631814,69892706,Norma,Lakeshore,37.73352,-122.49277,Entire home/apt,257,2,28,1,164,25
48200207,388876173,Bhawana,South of Market,37.78127,-122.40182,Entire home/apt,175,30,5,1,359,3
47938763,385869508,Nancy,Outer Richmond,37.78398,-122.48116,Entire home/apt,300,4,25,1,69,12
47940717,24949211,Ed,North Beach,37.80503,-122.40471,Entire home/apt,149,30,3,3,293,2
47967589,26924151,Ryan,Pacific Heights,37.79389,-122.4264,Entire home/apt,129,30,10,1,218,3
47980567,202536938,Kaleen,Western Addition,37.77671,-122.44269,Entire home/apt,148,30,2,4,8,2
47982211,20704144,William,Russian Hill,37.80527,-122.42149,Entire home/apt,162,2,17,20,10,10
47982363,20704144,William,Chinatown,37.79141,-122.40724,Entire home/apt,145,1,5,20,15,5
47991917,2060012,Ari,Western Addition,37.772,-122.42945,Private room,48,30,2,15,202,1
48640926,2872169,Maximilian,Outer Sunset,37.7647,-122.47853,Private room,115,2,62,4,86,32
48201806,376154722,Rae,Parkside,37.73699,-122.50675,Entire home/apt,284,1,92,2,175,36
48641804,42906831,Wes,Downtown/Civic Center,37.78101,-122.41291,Entire home/apt,120,30,5,1,340,4
48654768,143204479,Anthony,Chinatown,37.79114532,-122.407753,Entire home/apt,70,30,6,1,1,1
48202229,7873769,Marty,Russian Hill,37.8026,-122.41622,Entire home/apt,150,30,6,5,0,0
48202551,204441,Gary,North Beach,37.7987,-122.40397,Entire home/apt,198,30,0,3,232,0
48230046,385452652,James,Outer Richmond,37.77589,-122.49409,Entire home/apt,141,2,115,1,53,58
48230949,381077616,Annette,Pacific Heights,37.78918,-122.4376,Entire home/apt,200,30,14,4,302,7
48657907,56440441,Dan,Mission,37.7592,-122.41589,Entire home/apt,150,31,8,1,238,3
48661006,2060012,Ari,Western Addition,37.77352,-122.4306,Private room,89,30,2,15,183,0
48664836,2363198,Alexandra,Outer Sunset,37.75151,-122.50967,Entire home/apt,325,31,2,1,77,1
48239143,2381759,Kelly,Nob Hill,37.79308,-122.41494,Entire home/apt,250,14,11,1,33,2
48241538,22541573,Ken,South of Market,37.77615,-122.41803,Entire home/apt,259,30,0,17,357,0
48241575,22541573,Ken,South of Market,37.78698,-122.39365,Entire home/apt,349,30,0,17,359,0
49158321,373307437,Deena,Downtown/Civic Center,37.78696,-122.4114,Entire home/apt,327,30,0,1,89,0
48675041,3793516,Audrey,Mission,37.76755,-122.41866,Entire home/apt,185,30,0,2,216,0
48693144,392829961,Emily,Nob Hill,37.79025805,-122.4105574,Hotel room,0,1,0,1,0,0
49158646,10800264,Ada,South of Market,37.77858,-122.4047,Entire home/apt,119,30,2,3,305,0
49161676,13340074,May,Lakeshore,37.71984,-122.47423,Entire home/apt,164,2,87,1,319,50
49180146,9207613,Hayden,Twin Peaks,37.7544,-122.45452,Entire home/apt,200,2,84,1,40,42
48255110,268366790,Alyssa,Nob Hill,37.79296,-122.41637,Entire home/apt,80,30,1,1,10,0
48256170,35173152,Al,Western Addition,37.76999,-122.42651,Entire home/apt,175,30,0,2,248,0
48257958,2872169,Maximilian,Outer Sunset,37.76439,-122.47854,Private room,139,2,81,4,64,38
48267727,157999191,Berlin,Marina,37.7993,-122.43226,Private room,72,30,9,24,166,5
48272854,389579182,Ethan,Financial District,37.78954,-122.39791,Entire home/apt,140,30,6,1,113,3
48273672,139875070,Reggie,Inner Richmond,37.78111,-122.46936,Entire home/apt,58,30,5,2,221,3
48274411,157999191,Berlin,Marina,37.80055,-122.43221,Private room,60,30,3,24,176,1
48274426,157999191,Berlin,Marina,37.79886,-122.43266,Private room,60,30,5,24,64,2
48274436,157999191,Berlin,Marina,37.79887,-122.43382,Private room,55,30,7,24,48,3
48299614,389814586,JieYan,Parkside,37.74124,-122.47301,Entire home/apt,171,1,198,1,116,97
48326392,107434423,Blueground,South of Market,37.7808,-122.41183,Entire home/apt,181,31,2,138,327,1
48326770,129904961,Galina,Pacific Heights,37.79562,-122.42668,Entire home/apt,106,30,2,5,247,2
48327527,369574451,Angela,Bernal Heights,37.74453,-122.42008,Private room,47,30,1,1,57,0
48693771,233741653,Diana,Potrero Hill,37.76147,-122.40332,Private room,65,31,0,1,87,0
48333201,381077616,Annette,Pacific Heights,37.78918,-122.4376,Entire home/apt,200,30,5,4,122,3
48336400,48005494,Zeus,South of Market,37.78176,-122.38999,Entire home/apt,169,30,1,31,309,1
48336411,48005494,Zeus,South of Market,37.78121,-122.38982,Entire home/apt,159,30,0,31,324,0
48336416,48005494,Zeus,South of Market,37.78301,-122.39,Entire home/apt,135,30,0,31,0,0
48711764,173416916,Van,Haight Ashbury,37.76287,-122.44971,Entire home/apt,111,30,0,21,308,0
48711766,173416916,Van,Haight Ashbury,37.76287,-122.45092,Entire home/apt,101,30,0,21,302,0
48711776,173416916,Van,Haight Ashbury,37.7691,-122.43823,Entire home/apt,154,30,0,21,252,0
48711787,173416916,Van,Pacific Heights,37.79203,-122.4341,Entire home/apt,90,30,0,21,346,0
48711790,173416916,Van,Outer Richmond,37.77558,-122.50758,Entire home/apt,111,30,0,21,277,0
48711803,173416916,Van,Inner Sunset,37.76259,-122.4537,Entire home/apt,85,30,0,21,339,0
48712090,383477150,Sonja,Western Addition,37.77666,-122.42777,Private room,155,1,39,2,168,24
48341928,248967671,Jen,Potrero Hill,37.75974,-122.39655,Entire home/apt,140,30,6,1,119,4
48368087,339410138,Uni,Outer Sunset,37.75552,-122.49595,Entire home/apt,222,2,72,1,229,34
49181984,191423038,Chamroeunpaul,Nob Hill,37.79377,-122.42225,Private room,140,30,0,1,89,0
49200817,303118342,Jesse,Pacific Heights,37.79155,-122.43619,Entire home/apt,130,30,0,23,180,0
49217813,43918217,Mike,Inner Sunset,37.76525,-122.45355,Private room,77,30,4,8,195,1
48712496,383477150,Sonja,Western Addition,37.776985,-122.428947,Private room,141,1,64,2,159,35
49228572,9419684,Churchill,Financial District,37.78676,-122.40197,Entire home/apt,349,31,0,2,360,0
49229182,9419684,Churchill,Financial District,37.78676,-122.40197,Entire home/apt,429,31,0,2,364,0
49248632,258005,Rose,Glen Park,37.74078,-122.42679,Entire home/apt,157,3,58,1,116,32
49249440,394604022,Veronica,Downtown/Civic Center,37.78941,-122.41128,Private room,101,2,66,4,157,30
48380336,6231463,Elie,Mission,37.76823,-122.42534,Private room,92,14,1,1,0,0
48382323,199349788,Dan,Downtown/Civic Center,37.78832,-122.41371,Private room,272,3,7,1,352,3
48401828,5203636,Alex,Western Addition,37.77721,-122.42648,Entire home/apt,169,30,10,2,93,5
48441585,50993428,Prithvi,Western Addition,37.77523532,-122.4227514,Entire home/apt,190,30,9,1,67,5
48444696,248285981,The Landing,Potrero Hill,37.75726,-122.39584,Entire home/apt,265,30,1,9,178,1
48457858,107434423,Blueground,South of Market,37.778258,-122.4040522,Entire home/apt,184,31,0,138,365,0
48458908,7873769,Marty,Russian Hill,37.80317,-122.41654,Entire home/apt,85,30,6,5,226,1
48741555,61374672,Nicolas,Russian Hill,37.80209,-122.41563,Entire home/apt,150,30,0,1,130,0
48463238,48335891,Stephanie,Twin Peaks,37.74932,-122.44706,Entire home/apt,308,2,59,1,78,39
49255910,9219277,Henry,Parkside,37.74327,-122.47502,Private room,50,30,4,10,123,3
49257231,709325,Mark,Twin Peaks,37.74758,-122.44549,Entire home/apt,125,30,2,5,279,1
48753894,165901112,Dennis,Inner Sunset,37.76514,-122.46098,Private room,173,3,13,1,53,10
49261813,397433147,Brendan,Ocean View,37.71361,-122.45653,Entire home/apt,202,30,0,1,0,0
49261963,397434812,Jeanette,Mission,37.75472,-122.40635,Entire home/apt,183,30,4,1,78,2
49263227,20717633,Shagun,Western Addition,37.78047,-122.43017,Private room,99,1,85,3,139,56
48470000,8749573,Nogah,Castro/Upper Market,37.76469,-122.43382,Entire home/apt,399,3,9,1,5,7
48470868,219791143,Victor 2,Inner Richmond,37.7776,-122.47434,Entire home/apt,132,30,87,8,163,18
48756526,739859,Jeff,Mission,37.75969,-122.40707,Entire home/apt,175,30,5,2,203,1
48473036,390988801,Olga,Outer Sunset,37.75883,-122.48778,Entire home/apt,130,3,60,1,148,29
48773100,234892136,N,Castro/Upper Market,37.76067,-122.43224,Entire home/apt,299,7,0,3,358,0
48805612,22541573,Ken,South of Market,37.78845,-122.39198,Entire home/apt,329,30,0,17,359,0
48805628,22541573,Ken,South of Market,37.77704,-122.41661,Entire home/apt,269,30,1,17,359,1
48805639,22541573,Ken,South of Market,37.78832,-122.3919,Entire home/apt,319,30,0,17,359,0
48863646,8835511,Greg,Twin Peaks,37.75357,-122.44346,Entire home/apt,150,30,2,1,0,2
48486251,4170606,Elizabeth,Parkside,37.74159,-122.47779,Entire home/apt,125,4,64,1,1,41
49268830,5307061,Angela,Mission,37.75851,-122.41076,Entire home/apt,325,30,1,1,26,0
49273836,110078968,Ahmed,Haight Ashbury,37.77279,-122.44738,Entire home/apt,93,30,12,9,153,7
49274044,46495135,Matthew,Mission,37.75493,-122.42149,Entire home/apt,99,30,5,3,258,3
49275786,129904961,Galina,Pacific Heights,37.79373,-122.42655,Entire home/apt,106,30,6,5,236,3
49275820,58232149,Carlos,Potrero Hill,37.759869,-122.402878,Entire home/apt,354,1,126,2,95,62
49276273,110078968,Ahmed,Haight Ashbury,37.76958,-122.45248,Entire home/apt,118,30,7,9,21,3
48890376,86183328,Jeff,Presidio Heights,37.78435,-122.44921,Entire home/apt,375,31,5,2,202,3
49278321,86183328,Jeff,Presidio Heights,37.78449,-122.44775,Entire home/apt,240,31,3,2,179,2
48530225,207077,Hasan,Outer Sunset,37.75615,-122.49176,Entire home/apt,350,2,14,1,150,8
48544348,2060012,Ari,Western Addition,37.77262,-122.43091,Private room,80,30,1,15,215,1
48547658,25196982,Nikolas,Russian Hill,37.79954,-122.41752,Entire home/apt,190,30,4,2,166,2
48549141,428464,Andrew,Mission,37.76579,-122.42118,Private room,247,1,64,1,89,46
48550865,785720,Robert,Inner Richmond,37.78553,-122.47062,Entire home/apt,129,30,2,1,107,1
48551051,8329745,Alice,Mission,37.75742,-122.40647,Entire home/apt,130,30,2,5,91,2
48900825,2489655,Christophe,Castro/Upper Market,37.7586,-122.44153,Entire home/apt,215,30,20,1,152,2
49286754,27658327,Mei,Pacific Heights,37.79355,-122.42988,Private room,91,31,1,1,153,1
48903812,91488071,Dan And Jan,Outer Richmond,37.7867,-122.47942,Entire home/apt,161,30,5,3,253,3
48905338,159391934,Kalven,Downtown/Civic Center,37.7887,-122.40967,Entire home/apt,164,2,30,5,7,23
48907152,52178915,Jim,Downtown/Civic Center,37.78753,-122.40927,Entire home/apt,119,2,24,43,0,15
48916461,5977346,Melissa,Outer Sunset,37.75542,-122.47946,Private room,75,30,6,5,167,3
49288756,6763925,Araceli,Pacific Heights,37.79129,-122.43633,Entire home/apt,134,30,1,9,181,0
48567054,391844602,Moustapha,South of Market,37.77557,-122.41304,Private room,229,30,23,2,77,5
48942812,21814733,Emmy,Inner Richmond,37.77631,-122.46422,Entire home/apt,114,30,0,1,0,0
49634255,21635985,Cecile,Russian Hill,37.80569688,-122.423759,Entire home/apt,110,30,0,1,242,0
49634300,399069771,Marina Motel,Marina,37.799881,-122.435287,Entire home/apt,126,1,236,12,349,88
49292010,16189585,Yannie,Western Addition,37.78996,-122.42449,Entire home/apt,140,30,4,1,0,0
48944113,20704144,William,Russian Hill,37.80635,-122.41989,Entire home/apt,162,2,0,20,11,0
49294011,1855382,Will,Haight Ashbury,37.76858,-122.43909,Entire home/apt,450,30,9,1,240,3
48955947,91488071,Dan And Jan,Pacific Heights,37.79401,-122.42664,Entire home/apt,133,30,8,3,245,5
49296464,303118342,Jesse,Pacific Heights,37.78971,-122.43572,Entire home/apt,107,30,0,23,287,0
48973911,394984266,Hotel,Financial District,37.78924958,-122.4044982,Hotel room,0,1,10,1,0,3
49634330,399069771,Marina Motel,Marina,37.799881,-122.435287,Private room,139,1,93,12,365,61
49634358,399069771,Marina Motel,Marina,37.799881,-122.435287,Private room,140,1,117,12,358,52
49634378,399069771,Marina Motel,Marina,37.799881,-122.435287,Entire home/apt,157,1,52,12,304,30
49634404,399069771,Marina Motel,Marina,37.799881,-122.435287,Entire home/apt,196,1,17,12,333,13
49634424,399069771,Marina Motel,Marina,37.799881,-122.435287,Entire home/apt,147,1,342,12,0,150
49634438,399069771,Marina Motel,Marina,37.799881,-122.435287,Entire home/apt,140,1,105,12,363,55
48975571,159391934,Kalven,Downtown/Civic Center,37.78895,-122.41131,Private room,156,2,4,5,5,4
48975753,739859,Jeff,Mission,37.75978,-122.40721,Entire home/apt,160,30,5,2,276,2
48980962,157999191,Berlin,Marina,37.79919,-122.43421,Private room,57,30,6,24,177,3
48981272,157999191,Berlin,Marina,37.80097,-122.43311,Private room,55,30,7,24,175,4
49635792,30210149,Karan,South of Market,37.78772,-122.38936,Entire home/apt,199,30,8,1,244,4
49015924,330231,Richard,Bernal Heights,37.74442,-122.42287,Entire home/apt,138,30,4,10,294,3
49016583,11026772,Kathy,Russian Hill,37.80167,-122.42338,Entire home/apt,245,30,8,1,105,5
49636107,400352309,Hou Dong,Bayview,37.73407,-122.40326,Entire home/apt,338,4,42,1,151,26
49636117,2577011,Sarah,Parkside,37.73937,-122.47785,Entire home/apt,336,6,14,2,47,7
49318980,129961318,John L,Haight Ashbury,37.77257,-122.44973,Private room,80,3,53,1,27,50
49327047,157999191,Berlin,Marina,37.80084,-122.43287,Entire home/apt,105,30,9,24,126,4
49025308,8873381,Harendra,Bayview,37.73273,-122.39371,Entire home/apt,180,4,23,1,89,14
